T,o,h,l,c,v
1610949600000,35344.5,35464.0,35072.7,35195.4,1597.76845
1610953200000,35195.3984375,36278.69921875,35160.30078125,36104.6015625,3917.130615234375
1610956800000,36100.6,36450.0,36073.1,36233.2,2494.3637
1610960400000,36233.2,36650.0,36204.2,36574.6,3077.3273
1610964000000,36574.6,36633.5,36123.5,36216.6,2686.934
1610967600000,36216.6,36537.0,35771.6,36442.1,3460.5405
1610971200000,36443.9,37469.8,36385.0,36981.4,8243.844
1610974800000,36981.4,37050.0,36705.0,36766.8,4234.619
1610978400000,36764.9,36985.0,36047.9,36449.7,3586.761
1610982000000,36449.7,36600.8,36122.0,36406.0,2041.28473
1610985600000,36406.0,36565.0,35831.9,36184.3,2789.0361
1610989200000,36184.3,36300.0,35400.0,35675.3,3638.7977
1610992800000,35675.3,35890.0,35532.3,35755.6,2134.4881
1610996400000,35755.6,36065.0,35695.7,35956.1,2040.5073
1611000000000,35951.8,36400.0,35755.0,36102.8,2370.49369
1611003600000,36102.8,36296.9,35960.0,36198.0,1386.55502
1611007200000,36198.0,36529.0,36154.7,36470.1,1403.43446
1611010800000,36472.5,36777.8,36271.2,36631.3,2312.3416
1611014400000,36622.5,36916.7,36364.4,36676.9,2733.81061
1611018000000,36676.9,37280.0,36644.7,36922.4,6704.6618
1611021600000,36922.4,37014.2,36579.9,36804.1,3367.1869
1611025200000,36804.1,36846.1,36416.5,36465.3,2526.7325
1611028800000,36468.3,36648.9,36233.0,36284.7,2229.694
1611032400000,36284.7,36538.5,36018.1,36251.2,2305.6083
1611036000000,36249.4,36753.3,36002.0,36599.6,2938.2568
1611039600000,36599.6015625,37233.8984375,36470.6015625,37168.80078125,3825.6689453125
1611043200000,37167.9,37535.3,36897.1,37197.7,5687.6282
1611046800000,37197.7,37448.4,37000.1,37040.0,3275.3628
1611050400000,37040.1,37299.5,36750.0,37110.6,3322.0736
1611054000000,37110.6,37269.0,36811.8,37266.5,2885.7311
1611057600000,37263.69921875,37449.0,36610.0,36782.19921875,4108.41455078125
1611061200000,36782.2,37146.9,36782.2,37082.5,2645.5465
1611064800000,37082.5,37263.5,36913.6,36992.3,2406.2486
1611068400000,36992.3,37350.0,36776.5,37329.4,2806.4350999999997
1611072000000,37329.4,37850.0,37204.0,37366.1,5147.0221
1611075600000,37366.1,37522.8,37015.0,37162.4,2476.8258
1611079200000,37162.4,37162.4,36500.0,36500.0,3818.6628
1611082800000,36500.0,36800.0,36052.0,36279.8,4162.2511
1611086400000,36281.7,36596.2,36100.0,36436.3,2878.6996
1611090000000,36436.30078125,36777.8984375,36381.8984375,36452.19921875,2721.214599609375
1611093600000,36452.2,36769.2,36325.6,36632.8,1252.40193
1611097200000,36632.8,36722.7,35844.1,35891.5,3385.1755
1611100800000,35901.9,36350.0,35610.2,36314.0,3376.90874
1611104400000,36313.9,36415.3,36000.0,36105.3,2185.6044
1611108000000,36105.30078125,36125.8984375,35708.1015625,36080.8984375,2649.686767578125
1611111600000,36080.9,36100.0,35000.0,35062.5,5563.3928
1611115200000,35062.5,35440.0,34737.0,35251.4,4580.6416
1611118800000,35252.0,35500.0,35192.9,35477.2,2705.0364
1611122400000,35477.2,35909.9,35133.7,35262.9,3973.8783
1611126000000,35262.9,35884.8,35200.0,35677.1,2748.9488
1611129600000,35672.9,35939.1,35350.5,35475.4,2722.8061000000002
1611133200000,35475.5,35566.80078125,34500.0,34801.80078125,5641.77197265625
1611136800000,34801.5,34979.6,34345.1,34721.5,5228.2733
1611140400000,34721.5,34868.0,34000.0,34426.2,5516.4735
1611144000000,34426.19921875,34797.69921875,34020.0,34717.69921875,4980.587890625
1611147600000,34717.7,34983.8,34210.0,34958.6,3863.8328
1611151200000,34958.6,35142.2,34800.1,34874.0,3575.8305
1611154800000,34875.9,35050.0,34067.2,34192.2,3689.937
1611158400000,34193.1,34733.0,33400.0,34693.7,9164.6257
1611162000000,34694.69921875,35100.0,34558.30078125,34850.0,3580.941650390625
1611165600000,34843.5,35266.7,34765.2,35250.6,2311.6918
1611169200000,35250.4,35311.0,34851.2,35197.1,2620.9535
1611172800000,35197.1,35318.4,34735.0,34957.2,1987.7295
1611176400000,34957.2,35110.8,34482.8,34892.9,2130.6487
1611180000000,34892.8984375,35100.0,34748.1015625,34954.8984375,1119.622314453125
1611183600000,34955.9,35670.0,34798.4,35468.2,3448.6009
1611187200000,35468.2,35600.0,35077.3,35293.2,2017.7719
1611190800000,35293.2,35384.2,34622.5,34784.7,2831.3539
1611194400000,34784.7,34831.4,34364.8,34560.1,3087.9989
1611198000000,34560.1,34821.6,34230.8,34571.1,3058.5834
1611201600000,34572.4,34923.1,34160.1,34246.5,3255.93023
1611205200000,34247.9,34619.7,33971.4,34562.7,3522.7794
1611208800000,34562.69921875,34805.19921875,34500.3984375,34661.80078125,2361.033447265625
1611212400000,34661.80078125,35019.0,34550.0,34624.30078125,2505.293212890625
1611216000000,34624.3,34681.7,33195.0,33239.0,7574.1131000000005
1611219600000,33237.69921875,33500.0,32540.0,32878.30078125,6940.67578125
1611223200000,32880.1,33067.9,32009.7,32826.6,7957.207
1611226800000,32826.6015625,33000.0,32153.19921875,32208.599609375,6499.19970703125
1611230400000,32206.9,32693.2,31300.0,32475.3,10991.8289
1611234000000,32474.5,32784.3,32200.0,32304.4,4837.4211
1611237600000,32306.4,32450.0,31037.0,31180.2,10854.1724
1611241200000,31181.7,32047.4,31060.8,31384.1,7812.9173
1611244800000,31384.2,32210.4,31050.0,31083.5,7922.4551
1611248400000,31085.0,32006.400390625,31038.5,31912.400390625,4587.716796875
1611252000000,31912.400390625,32101.0,31432.599609375,31742.69921875,3560.625
1611255600000,31744.3,32751.2,31600.0,32468.7,5995.5764
1611259200000,32468.69921875,32550.0,31862.69921875,31883.0,4446.732421875
1611262800000,31880.9,32131.5,31200.0,31229.7,4096.6661
1611266400000,31224.7,31249.0,30071.0,30913.2,9566.5066
1611270000000,30913.2,31571.9,30579.5,30850.1,5518.6224
1611273600000,30852.0,30864.0,29223.0,29528.30078125,16556.1015625
1611277200000,29524.5,30436.3,28850.0,30068.3,17679.879
1611280800000,30068.30078125,30850.0,29781.19921875,30710.900390625,8224.705078125
1611284400000,30710.900390625,31029.80078125,30283.0,30943.400390625,4353.70947265625
1611288000000,30943.400390625,31414.0,30753.30078125,30919.599609375,5349.73974609375
1611291600000,30919.6,31924.4,30711.7,31800.9,5843.7126
1611295200000,31814.80078125,32152.900390625,31500.30078125,31542.80078125,5707.04638671875
1611298800000,31542.6,31878.2,30615.2,30842.5,5871.3324
1611302400000,30846.599609375,31637.0,30500.0,31526.30078125,5959.97412109375
1611306000000,31526.30078125,31800.0,31258.900390625,31414.599609375,5197.32861328125
1611309600000,31412.7,31766.0,31052.4,31386.4,4556.2195
1611313200000,31386.4,31997.0,31375.5,31710.9,6197.7274
1611316800000,31712.099609375,31995.0,31286.0,31550.0,5176.96435546875
1611320400000,31550.0,32322.599609375,31334.0,32141.80078125,6045.5556640625
1611324000000,32141.8,32537.7,32132.6,32516.7,5791.9911999999995
1611327600000,32516.7,32767.4,32265.7,32458.4,4727.1852
1611331200000,32462.8,32626.0,31955.7,32377.6,4665.5553
1611334800000,32377.6,32500.0,32070.7,32329.3,2777.8024
1611338400000,32329.3,33322.0,32185.4,33277.3,5488.6654
1611342000000,33275.7,33655.8,33098.9,33589.5,4699.1411
1611345600000,33589.5,33826.5,33320.19921875,33503.19921875,3725.031982421875
1611349200000,33501.3984375,33668.8984375,33192.1015625,33290.0,2586.47119140625
1611352800000,33290.0,33606.2,32760.0,32835.3,2591.01939
1611356400000,32835.3,33173.0,32580.0,32945.2,3198.8348
1611360000000,32950.0,32974.9,32400.0,32702.2,3359.6119
1611363600000,32702.2,32935.1,32237.4,32706.8,3198.931
1611367200000,32706.8,32860.0,32053.3,32256.2,3543.41208
1611370800000,32256.2,32612.0,32200.0,32365.0,2109.56648
1611374400000,32365.0,32810.0,32300.0,32582.0,2171.598876953125
1611378000000,32582.0,33378.5,32267.1,33350.6,3432.4887
1611381600000,33357.2,33456.0,32772.0,32820.1,3459.2689
1611385200000,32820.1015625,33150.0,32676.19921875,32931.19921875,2401.16064453125
1611388800000,32931.19921875,33000.0,32597.80078125,32943.19921875,2294.690673828125
1611392400000,32943.2,33104.9,32350.0,32453.6,3494.2119
1611396000000,32453.6,32532.4,32171.0,32344.4,2788.7836
1611399600000,32344.4,32542.4,31511.2,31645.5,4876.6202
1611403200000,31643.900390625,32001.30078125,31469.30078125,31602.599609375,2832.035888671875
1611406800000,31604.5,32289.3,31390.2,31865.2,3721.3415
1611410400000,31865.2,31980.0,31650.0,31721.7,2196.2418
1611414000000,31719.9,32180.0,31609.0,31877.1,2104.6171
1611417600000,31877.099609375,32328.0,31759.69921875,32121.80078125,2518.065185546875
1611421200000,32120.3,32410.0,32044.8,32239.1,2251.7749
1611424800000,32238.8,32345.0,31825.0,32167.5,2438.10446
1611428400000,32169.900390625,32500.0,32138.19921875,32348.80078125,2045.5146484375
1611432000000,32348.8,32400.0,32021.7,32191.3,1524.9574
1611435600000,32192.900390625,32442.69921875,31812.5,32344.19921875,2255.0576171875
1611439200000,32344.2,32538.6,31966.5,32050.0,1596.25233
1611442800000,32050.0,32122.80078125,31835.80078125,32078.0,1980.9820556640625
1611446400000,32078.0,32086.80078125,31630.0,31876.30078125,2459.159912109375
1611450000000,31876.3,32084.9,31752.8,31863.8,1404.06171
1611453600000,31860.80078125,32300.0,31784.69921875,32096.0,1774.9364013671875
1611457200000,32096.0,32480.099609375,32020.0,32480.0,2128.03857421875
1611460800000,32480.099609375,32880.0,32346.400390625,32811.1015625,4046.603271484375
1611464400000,32811.80078125,32980.0,32720.0,32872.0,2869.474365234375
1611468000000,32872.0,33071.0,32571.5,32757.0,2415.52001953125
1611471600000,32757.0,32853.1015625,32511.80078125,32801.19921875,1803.94677734375
1611475200000,32797.19921875,33030.0,32570.0,32630.5,2135.763671875
1611478800000,32630.5,32758.9,32541.3,32641.6,1910.5384000000001
1611482400000,32641.6,32724.7,32465.0,32693.7,1565.4356
1611486000000,32693.69921875,32893.8984375,32693.69921875,32833.3984375,1989.116455078125
1611489600000,32833.4,32931.6,32128.2,32362.3,3068.9655
1611493200000,32362.30078125,32415.400390625,32107.599609375,32227.30078125,2663.868408203125
1611496800000,32227.3,32360.0,31929.3,32055.7,2195.43113
1611500400000,32055.7,32259.8,31858.7,31957.0,2011.06276
1611504000000,31956.900390625,32139.599609375,31500.0,31729.099609375,3614.856201171875
1611507600000,31729.1,31986.1,31635.4,31851.6,2263.5355
1611511200000,31851.6,31941.6,31766.8,31831.7,1377.99662
1611514800000,31831.7,31841.5,30900.0,31306.3,5345.5351
1611518400000,31306.3,31757.2,31250.3,31673.3,2860.4836999999998
1611522000000,31673.30078125,31977.599609375,31573.30078125,31909.5,1744.6658935546875
1611525600000,31909.5,32348.400390625,31650.0,32128.0,1991.4344482421875
1611529200000,32128.0,32369.6,32015.5,32259.9,2337.6136
1611532800000,32259.5,32831.1,32175.6,32574.7,4492.3439
1611536400000,32575.19921875,32909.0,32411.80078125,32865.0,2900.146240234375
1611540000000,32865.0,32995.0,32636.4,32768.2,2347.9892
1611543600000,32768.2,33674.5,32580.3,33568.2,4706.0365
1611547200000,33568.2,33798.0,33261.0,33378.9,3754.0956
1611550800000,33378.1,33461.5,33188.0,33331.1,2126.5774
1611554400000,33331.1,33550.0,33150.0,33496.2,2557.3808
1611558000000,33496.2,33562.0,33045.0,33346.9,2786.6989
1611561600000,33347.19921875,33497.8984375,33189.0,33448.19921875,2566.70166015625
1611565200000,33449.7,33548.0,32800.0,32979.1,3423.0169
1611568800000,32979.1,33166.0,32750.1,33117.4,3417.0781
1611572400000,33119.30078125,33334.6015625,33040.0,33185.30078125,1981.51318359375
1611576000000,33185.30078125,34300.0,33050.0,34180.0,6294.12939453125
1611579600000,34180.0,34693.9,34098.6,34544.5,6947.9182
1611583200000,34544.5,34875.0,34280.4,34467.4,4653.6035
1611586800000,34467.4,34588.9,34202.7,34458.3,3214.0907
1611590400000,34458.3,34600.0,33630.6,33911.0,6140.4569
1611594000000,33910.9,34246.7,33700.8,33784.4,3303.0457
1611597600000,33784.30078125,34031.6015625,33519.0,33672.5,2950.05810546875
1611601200000,33669.30078125,33788.3984375,33373.8984375,33411.5,2213.52880859375
1611604800000,33411.5,33473.9,33061.1,33470.2,3271.3779
1611608400000,33463.5,33464.19921875,32155.30078125,32718.099609375,5912.515625
1611612000000,32715.5,32733.0,31910.0,32462.4,3761.9027
1611615600000,32462.400390625,32650.0,32201.400390625,32254.19921875,2777.022216796875
1611619200000,32254.2,32793.0,31758.0,32474.3,3799.0404
1611622800000,32474.3,32827.3,32210.0,32758.8,2324.0356
1611626400000,32754.2,32765.4,32230.3,32308.0,2168.2571
1611630000000,32308.0,32363.9,31458.0,31518.7,4883.7339
1611633600000,31520.30078125,32181.900390625,31424.69921875,32000.0,3361.246826171875
1611637200000,32000.0,32312.5,31784.9,32062.3,2272.5488
1611640800000,32062.3,32074.0,31311.9,31581.7,4195.6406
1611644400000,31581.7,31782.1,31100.0,31643.6,6371.2979
1611648000000,31643.6,31982.0,31527.9,31897.0,2952.735
1611651600000,31897.0,32075.0,31373.0,31804.8,3370.0614
1611655200000,31804.8,32450.0,31804.8,32246.7,4058.1202
1611658800000,32247.2,32250.0,31650.0,31797.0,2789.9732
1611662400000,31798.69921875,31972.69921875,31229.5,31296.900390625,3784.604248046875
1611666000000,31297.8,31920.0,31201.0,31719.0,3556.6949
1611669600000,31719.0,31780.6,30837.4,31257.7,6500.2104
1611673200000,31259.3,31885.0,31252.0,31750.2,3825.0608
1611676800000,31750.2,32122.8,31300.7,31985.3,6316.902
1611680400000,31985.3,32235.0,31895.6,32184.4,2854.4467
1611684000000,32184.4,32350.0,31861.2,32224.5,2862.2861
1611687600000,32222.9,32403.9,32035.9,32208.3,2678.4192
1611691200000,32208.3,32395.0,31855.7,31987.0,2630.683
1611694800000,31987.0,32322.2,31900.0,31987.1,1967.1833
1611698400000,31987.1,32733.8,31890.0,32733.8,2170.3015
1611702000000,32733.80078125,32921.8984375,32454.80078125,32467.80078125,3278.723388671875
1611705600000,32464.0,32557.3,31880.0,32335.7,3512.7745
1611709200000,32335.7,32457.8,31955.4,32084.6,2849.9863
1611712800000,32084.9,32263.6,31758.9,31802.4,1970.0493999999999
1611716400000,31802.2,31916.7,31568.3,31800.9,2041.55914
1611720000000,31801.3,32030.3,31518.2,31864.4,1767.2134
1611723600000,31867.0,31918.7,31365.4,31503.4,2446.3454
1611727200000,31503.4,31725.0,31350.0,31670.0,1968.8154
1611730800000,31670.0,31890.2,31547.4,31743.3,1912.2951
1611734400000,31743.3,31749.3,31142.3,31172.1,3088.0612
1611738000000,31172.099609375,31290.0,30755.0,31201.0,5108.52490234375
1611741600000,31201.1,31400.0,31080.8,31376.9,2985.3918
1611745200000,31376.9,31615.4,30578.9,30639.0,4942.2744
1611748800000,30635.69921875,30888.0,30336.19921875,30759.0,5893.37548828125
1611752400000,30759.0,31057.0,30245.0,30275.3,4235.1317
1611756000000,30275.3,30520.0,29241.7,29573.2,9777.5246
1611759600000,29574.0,30464.9,29390.0,30322.6,6452.9125
1611763200000,30322.6,30948.0,30216.4,30529.6,5435.2525
1611766800000,30529.6,30845.8,30101.4,30514.3,4037.4425
1611770400000,30508.5,30537.5,29500.0,29709.8,4509.6741
1611774000000,29719.9,30850.0,29712.9,30740.3,5614.8196
1611777600000,30731.6,31556.0,30512.2,31520.2,5934.2299
1611781200000,31520.2,31650.0,30735.0,30958.0,3361.4049
1611784800000,30958.0,31051.5,30325.0,30519.9,2605.66384
1611788400000,30517.4,30727.1,30084.2,30366.2,3461.2366
1611792000000,30362.2,30728.6,29842.1,30671.9,3868.3174
1611795600000,30676.3,30917.5,30370.8,30881.9,2527.68009
1611799200000,30880.6,31214.5,30788.3,30981.7,3021.3469
1611802800000,30987.8,31526.8,30902.8,31404.3,4735.0353
1611806400000,31406.900390625,31590.0,31045.69921875,31300.69921875,2910.72021484375
1611810000000,31300.7,31800.0,31058.0,31729.2,3279.92
1611813600000,31729.2,31876.6,31521.4,31564.6,3487.7113
1611817200000,31564.8,31597.8,31080.0,31170.5,2809.4842
1611820800000,31170.2,31303.2,31001.5,31070.5,2699.2224
1611824400000,31070.5,31483.400390625,30812.30078125,31466.900390625,3531.476806640625
1611828000000,31473.3,31585.4,31030.0,31490.3,3025.9034
1611831600000,31490.3,31600.0,31178.8,31437.4,2607.5874
1611835200000,31437.4,31713.4,31273.5,31478.0,3396.2617999999998
1611838800000,31478.0,31840.0,31162.0,31775.1,3636.1863
1611842400000,31775.099609375,32150.0,31612.5,31830.5,5513.9462890625
1611846000000,31829.7,32203.4,31680.7,31926.5,5860.3767
1611849600000,31926.5,32436.6,31650.0,32425.7,5459.951
1611853200000,32425.69921875,32490.0,32160.099609375,32281.5,3534.240234375
1611856800000,32281.5,32670.0,32103.400390625,32633.69921875,3997.537109375
1611860400000,32633.69921875,32747.80078125,32458.80078125,32564.69921875,3898.14111328125
1611864000000,32564.7,32900.0,32392.3,32578.0,3598.0005
1611867600000,32578.0,33295.6015625,32578.0,33183.5,4305.94287109375
1611871200000,33183.5,33488.7,33126.0,33469.7,3851.0395
1611874800000,33469.7,33784.0,33026.0,33364.9,7065.1157
1611878400000,33368.2,34310.0,33330.9,34150.2,10164.3906
1611882000000,34150.2,34304.5,33666.7,33906.6,5122.4691
1611885600000,33906.6,34201.1,33770.0,33969.2,4650.6478
1611889200000,33969.19921875,34114.8984375,33501.0,33733.6015625,6809.201171875
1611892800000,33729.0,33934.5,32750.5,33062.80078125,8609.939453125
1611896400000,33062.80078125,33193.6015625,32755.599609375,32980.30078125,5689.53369140625
1611900000000,32980.3,32982.3,32330.5,32483.7,7328.1339
1611903600000,32483.7,32627.0,31915.4,32266.3,6736.5544
1611907200000,32266.4,36600.0,32006.9,36240.2,19312.834600000002
1611910800000,36223.2,37990.0,34591.8,36877.2,32057.765
1611914400000,36875.5,37200.0,35489.4,36617.2,13351.7402
1611918000000,36617.2,37208.9,36421.9,37025.3,9995.0344
1611921600000,37023.8,37869.0,36534.4,37840.1,9895.6171
1611925200000,37842.1,38531.9,36979.3,38250.0,10190.520700000001
1611928800000,38250.0,38448.3984375,36456.80078125,37058.5,12376.7763671875
1611932400000,37058.5,37517.8,36700.0,37129.4,7119.8598999999995
1611936000000,37129.4,37569.0,35808.0,36039.2,10309.6456
1611939600000,36038.7,36429.0,35564.0,35741.2,8064.3165
1611943200000,35741.2,36000.0,34600.0,35202.5,11212.3965
1611946800000,35204.2,35357.1,33500.0,34318.6,11414.9105
1611950400000,34322.5,34953.9,33843.2,34574.6,7664.136
1611954000000,34574.6,34813.0,34120.0,34635.5,4701.5654
1611957600000,34628.7,35354.9,34250.0,34486.0,4078.6244
1611961200000,34486.0,34640.2,33700.0,34252.2,4970.3915
1611964800000,34246.3,34861.6,34214.9,34250.1,4446.3902
1611968400000,34250.1,34933.0,33927.0,34123.1,3869.4494
1611972000000,34123.1,34444.0,33674.7,33862.5,3988.1963
1611975600000,33861.6,34000.0,32825.0,33273.4,6807.7194
1611979200000,33273.4,33656.1,33001.5,33503.1,4185.9358
1611982800000,33503.1,33986.4,33174.6,33503.7,3638.4653
1611986400000,33503.7,33850.0,33137.8,33809.8,3684.9934
1611990000000,33809.8,34200.0,33400.0,34046.8,3867.9177
1611993600000,34046.80078125,34359.0,33775.3984375,33887.5,4900.02099609375
1611997200000,33883.8,34424.7,33809.4,34253.2,3386.8127
1612000800000,34253.2,34392.0,33870.9,34299.8,3971.801
1612004400000,34299.80078125,34328.6015625,33510.0,33660.3984375,3646.872314453125
1612008000000,33660.4,33832.8,33410.6,33751.8,3003.4232
1612011600000,33751.8,34349.6,33666.7,34237.7,3019.3752
1612015200000,34237.7,34400.0,34000.0,34234.7,2997.7702
1612018800000,34234.7,34500.0,34057.2,34210.2,2959.9427
1612022400000,34210.19921875,34262.30078125,33520.0,33956.69921875,5589.9560546875
1612026000000,33956.7,34290.4,33943.0,34253.7,3332.8082
1612029600000,34252.0,34351.0,34110.1015625,34340.0,2258.749267578125
1612033200000,34340.0,34400.0,34028.9,34286.5,2047.9445
1612036800000,34286.5,34449.7,34080.0,34154.6,2018.49343
1612040400000,34157.5,34690.0,33966.4,34675.5,2087.9576
1612044000000,34675.5,34800.0,34516.80078125,34526.1015625,2094.792236328125
1612047600000,34525.9,34553.5,34164.8,34262.9,3083.8936
1612051200000,34262.9,34342.7,33850.0,34066.8,2644.8237
1612054800000,34066.8,34250.0,33940.0,34194.0,1867.1037099999999
1612058400000,34193.3,34238.0,33681.0,33750.0,2644.0129
1612062000000,33748.7,34042.0,33655.0,33930.2,1980.01711
